
	司机的自我修养	311321250,48510028,311321250,351099843,48510028,351099843,62080673,48510028,62080673,49648633,48510028,49648633,52908384,48510028,52908384,267630770,48510028,267630770,48487733,48510028,48487733,
	北京	346330089,48510028,346330089,346484670,48510028,346484670,332440020,48510028,332440020,330671869,48510028,330671869,271965305,48510028,271965305,20296247,48510028,20296247,325113773,48510028,325113773,324308541,48510028,324308541,322898816,48510028,322898816,319997919,48510028,319997919,
互联网	成都	350292725,350292725,349974076,349974076,350079402,350079402,350043460,350043460,20584744,20584744,345256340,345256340,341353733,341353733,342314453,342314453,325545605,325545605,339992319,339992319,
	ingredient list	320922816,320922816,320503837,320503837,291839248,291839248,279762998,279762998,277930650,277930650,277445401,277445401,276925473,276925473,277014581,277014581,277027405,277027405,276487499,276487499,
水利能源	沈阳	337736701,337736701,311885728,311885728,321078879,321078879,29288818,29288818,320946543,320946543,317838645,317838645,295751948,295751948,309933588,309933588,289548198,289548198,288324648,288324648,
互联网	北京	
	北京	52507433,52507433,39156929,39156929,39065271,39065271,
	我们的太空	304160528,48510028,304160528,351964089,48510028,351964089,351991857,48510028,351991857,351831350,48510028,351831350,351823646,48510028,351823646,351542727,48510028,351542727,349613825,48510028,349613825,348639185,48510028,348639185,347411547,48510028,347411547,347791409,48510028,347791409,
政府	湖南	320985173,320985173,347869019,347869019,351752719,351752719,349568449,349568449,311382617,311382617,351810026,351810026,343754603,343754603,347210268,347210268,339424230,339424230,339541457,339541457,
互联网	Azeroth	
高等教育	青岛	330993785,48510028,330993785,330235820,48510028,330235820,24811233,48510028,24811233,321695737,48510028,321695737,31502257,48510028,31502257,23305736,48510028,23305736,328450551,48510028,328450551,21466753,48510028,21466753,324256166,48510028,324256166,325166718,48510028,325166718,
电子游戏	上海	296598731,296598731,348770469,348770469,347250899,347250899,346238983,346238983,309687404,309687404,343824912,343824912,342412592,342412592,339296584,339296584,338483592,338483592,338528021,338528021,
高新科技	北京大学	325346550,48510028,325346550,34279916,48510028,34279916,349114865,48510028,349114865,348029595,48510028,348029595,329067254,48510028,329067254,53394745,48510028,53394745,276481621,48510028,276481621,337322950,48510028,337322950,333069012,48510028,333069012,315608112,48510028,315608112,
互联网	黄猫	303539827,303539827,281179300,281179300,21901731,21901731,22082457,22082457,20337411,20337411,20454315,20454315,27739717,27739717,24674958,24674958,20398841,20398841,19764746,19764746,
	动画学术趴	27408778,48510028,27408778,270318303,48510028,270318303,292261412,48510028,292261412,288600338,48510028,288600338,27613735,48510028,27613735,270145832,48510028,270145832,29381197,48510028,29381197,267189851,48510028,267189851,266829489,48510028,266829489,266592243,48510028,266592243,
	上海	278889927,278889927,278573113,278573113,68614831,68614831,37559307,37559307,65935124,65935124,66574831,66574831,30293614,30293614,66480166,66480166,40528670,40528670,34266946,34266946,
审计	洛杉矶	
互联网	北京	320775099,320775099,320415943,320415943,290813384,290813384,294121540,294121540,37127489,37127489,67781460,67781460,67572989,67572989,67726414,67726414,40984328,40984328,30445324,30445324,
渔业	
	绿皮工业	23165086,23165086,28725830,28725830,351312949,351312949,350632651,350632651,351704595,351704595,347023770,347023770,341282858,341282858,349852529,349852529,350904171,350904171,350249747,350249747,
	香港	304090066,48509984,304090066,34799792,48509984,34799792,266162539,48509984,266162539,34315321,48509984,34315321,65938579,48509984,65938579,64999069,48509984,64999069,61771508,48509984,61771508,61732400,48509984,61732400,61472620,48509984,61472620,60853987,48509984,60853987,
食品饮料业	上海	21738443,48510028,21738443,343850790,48510028,343850790,344865142,48510028,344865142,344788683,48510028,344788683,342272475,48510028,342272475,338376650,48510028,338376650,336253512,48510028,336253512,333463946,48510028,333463946,323400514,48510028,323400514,321107584,48510028,321107584,
互联网	上海	350734884,48509984,350734884,347599120,48509984,347599120,59057417,48509984,59057417,350941114,48509984,350941114,347495430,48509984,347495430,350243609,48509984,350243609,349675424,48509984,349675424,348478699,48509984,348478699,348308828,48509984,348308828,53727502,48509984,53727502,
	沈听雪	266464619,266464619,37471032,37471032,59737528,59737528,41576507,41576507,27191397,27191397,30236030,30236030,34623080,34623080,264137709,264137709,29632076,29632076,34817598,34817598,
教育	长沙	318019105,318019105,57411072,57411072,321239696,321239696,323710545,323710545,318781131,318781131,314919750,314919750,314471054,314471054,301671019,301671019,301203540,301203540,297064230,297064230,
互联网	北京	276338433,48510028,276338433,44299723,48510028,44299723,25097618,48510028,25097618,41219234,48510028,41219234,263522741,48510028,263522741,45603418,48510028,45603418,44951177,48510028,44951177,56262238,48510028,56262238,29446995,48510028,29446995,
互联网	北京	351343799,351343799,343411933,343411933,345549563,345549563,269184089,269184089,337037313,337037313,343163289,343163289,342742833,342742833,339893254,339893254,335583685,335583685,309312451,309312451,
石油工业	卡尔加里	19880954,19880954,46923664,46923664,19879625,31347495,31347495,41681286,41681286,19879625,19879625,19879191,19879191,28190855,28190855,28189717,28189717,
电子商务	网店小织	277445503,48510028,277445503,266132654,48510028,266132654,64665438,48510028,64665438,281754545,48510028,281754545,47526963,48510028,47526963,313325452,48510028,313325452,315471557,48510028,315471557,352094455,48510028,352094455,352093835,48510028,352093835,22493442,48510028,22493442,
计算机软件	湾区 (Bay Area)	269149582,48509984,269149582,52568938,48509984,52568938,64216682,48509984,64216682,24673963,48509984,24673963,63252485,48509984,63252485,63319070,48509984,63319070,54710787,48509984,54710787,52570020,48509984,52570020,28945854,48509984,28945854,48961286,48509984,48961286,
互联网	北京市	351360029,351360029,352085186,352085186,351787265,351787265,351374778,351374778,351387793,351387793,351388818,351388818,350650043,350650043,351360424,351360424,351143845,351143845,344701628,344701628,
	巴尔达诺	300593870,48510028,300593870,306281203,48510028,306281203,280462131,48510028,280462131,297473644,48510028,297473644,26959032,48510028,26959032,20332776,48510028,20332776,26576967,48510028,26576967,19993474,48510028,19993474,21444251,48510028,21444251,265553725,48510028,265553725,
科研	西安	338872631,48510028,338872631,39496448,48510028,39496448,351148107,48510028,351148107,337670520,48510028,337670520,26519773,48510028,26519773,350787653,48510028,350787653,28878205,48510028,28878205,56243371,48510028,56243371,348515819,48510028,348515819,347066022,48510028,347066022,
		341415289,341415289,19869956,19869956,30660963,30660963,327737781,327737781,264069172,264069172,317374066,317374066,318886895,318886895,324211119,324211119,323803143,323803143,323626538,323626538,
高等教育	英国	352473175,48510028,352473175,351920965,48510028,351920965,346862321,48510028,346862321,23448791,48510028,23448791,349870265,48510028,349870265,346198994,48510028,346198994,348916228,48510028,348916228,345282592,48510028,345282592,334189586,48510028,334189586,340516766,48510028,340516766,
	咳嗽不怕	295974041,295974041,295207688,295207688,295166309,295166309,295446854,295446854,294433626,294433626,294484355,294484355,294794163,294794163,40142654,40142654,293531104,293531104,293031303,293031303,
临床医疗		352173424,352173424,350336215,350336215,23155156,23155156,264969963,264969963,315022429,315022429,49357136,49357136,300711724,300711724,328188022,328188022,336816711,336816711,343661594,343661594,
广告	胡戈	348313105,48509984,348313105,347885799,48509984,347885799,22130480,48509984,22130480,347298428,48509984,347298428,320572797,48509984,320572797,344007724,48509984,344007724,343807402,48509984,343807402,67739607,48509984,67739607,341568969,48509984,341568969,340129878,48509984,340129878,

教育		337849481,48509984,337849481,346851695,48509984,346851695,344516844,48509984,344516844,333998580,48509984,333998580,337738410,48509984,337738410,337054373,48509984,337054373,314196301,48509984,314196301,320825564,48509984,320825564,320463906,48509984,320463906,319541863,48509984,319541863,
	美团技术团队	283272958,48510028,283272958,23312621,48510028,23312621,55556079,48510028,55556079,37116938,48510028,37116938,24558375,48510028,24558375,53274552,48510028,53274552,20870410,48510028,20870410,47987341,48510028,47987341,48487733,48510028,48487733,
	华农兄弟	51976252,51976252,275608259,275608259,
法律	上海市	351779111,48509984,351779111,351118441,48509984,351118441,350655387,48509984,350655387,29861427,48509984,29861427,348350686,48509984,348350686,349120697,48509984,349120697,346897709,48509984,346897709,61427887,48509984,61427887,347354112,48509984,347354112,345411976,48509984,345411976,
	
电子游戏	上海	351089498,351089498,351725547,351725547,351976108,351976108,351509783,351509783,351224378,351224378,350959281,350959281,34952657,34952657,350552622,350552622,349328758,349328758,349945259,349945259,
资本投资	上海市	349698023,349698023,20680677,20680677,341794467,341794467,268452520,268452520,42140088,42140088,336867884,336867884,329452232,329452232,328003866,328003866,327514341,327514341,22545625,22545625,
互联网	广州市	54530226,54530226,54046373,54046373,53854511,53854511,46956459,46956459,52862674,52862674,46640133,46640133,46209216,46209216,41817907,41817907,40458718,40458718,40396285,40396285,
咨询分析	胡立	61917117,61917117,346211289,346211289,294130577,294130577,341488319,341488319,341371045,341371045,329093197,329093197,336239245,336239245,313443799,313443799,333931111,333931111,328445015,328445015,
互联网	上海	316519085,316519085,24135486,24135486,278088820,278088820,267465811,267465811,341241738,341241738,22861066,22861066,26297181,26297181,33593693,33593693,268565616,268565616,65282366,65282366,
互联网	北京	348029701,48510028,348029701,318496731,48510028,318496731,304499020,
互联网	上海	301499138,301499138,21170281,21170281,35791737,35791737,60929471,60929471,47853499,47853499,21118345,21118345,50799813,50799813,50265935,50265935,34979179,34979179,43008607,43008607,
临床医疗	海淀区	274436416,48510028,274436416,335939587,48510028,335939587,305533266,48510028,305533266,349548263,48510028,349548263,337861885,48510028,337861885,347836280,48510028,347836280,282097882,48510028,282097882,263715583,48510028,263715583,346199460,48510028,346199460,340751272,48510028,340751272,
	Vogue服饰与美容	
互联网	北京市	342172376,342172376,326125696,326125696,310186247,310186247,311827320,311827320,321423286,321423286,330014058,330014058,330135947,330135947,330209011,330209011,57232418,57232418,296306547,296306547,
电子游戏	游戏前端	38842804,38842804,32296009,32296009,30820505,30820505,31079945,31079945,27489664,27489664,
汽车	重庆	335785880,48510028,335785880,346986666,48510028,346986666,346394062,48510028,346394062,343662824,48510028,343662824,322304369,48510028,322304369,333402826,48510028,333402826,335540141,48510028,335540141,21968938,48510028,21968938,309214951,48510028,309214951,325177150,48510028,325177150,
科研	杭州	328851820,328851820,300633395,300633395,23094626,23094626,297043060,297043060,296401528,296401528,64460892,64460892,294088771,294088771,283516310,283516310,20814897,20814897,281895917,281895917,
	知乎用户	
互联网	杭州	58498720,58498720,26297181,26297181,60288863,60288863,27029625,27029625,58133741,58133741,20102432,20102432,20469480,20469480,21033987,21033987,19866127,19866127,
	Yoko	
食品饮料业		
互联网	野狼獾	351659568,351659568,347533056,347533056,340957512,340957512,304290058,304290058,305348968,305348968,346456285,346456285,346688271,346688271,265169842,265169842,265787098,265787098,339494002,339494002,
	
	郑州	352171277,352171277,351843957,351843957,351900452,351900452,351502789,351502789,350788959,350788959,23713916,23713916,345953564,345953564,350857182,350857182,350067638,350067638,49180762,49180762,
广告	北京	352067954,48509984,352067954,351509783,48509984,351509783,344019917,48509984,344019917,351314759,48509984,351314759,351265626,48509984,351265626,350959281,48509984,350959281,349521049,48509984,349521049,347499297,48509984,347499297,349722950,48509984,349722950,338425968,48509984,338425968,
	机核	329934554,48510028,329934554,58491818,48510028,58491818,318322067,48510028,318322067,274654146,48510028,274654146,
广播电视	东京	349862752,349862752,348295929,348295929,317477937,317477937,345226718,345226718,347954489,347954489,350070973,350070973,48743568,48743568,268803538,268803538,348402793,348402793,50363347,50363347,
	电气工程师	352364249,48509984,352364249,352321760,48509984,352321760,351918727,48509984,351918727,352374275,48509984,352374275,352200405,48509984,352200405,266836494,48509984,266836494,351046928,48509984,351046928,351875122,48509984,351875122,350768129,48509984,350768129,351967113,48509984,351967113,
艺术娱乐	上海	351574168,351574168,265204791,265204791,347163228,347163228,347497848,347497848,36100933,36100933,342308172,342308172,341237991,341237991,325967167,325967167,20242106,20242106,334973415,334973415,
	RetroPC	46853381,46853381,49710178,49710178,22156801,22156801,271068128,271068128,50508283,50508283,
	知识星球：https:\u002F\u002Ft.xiaomiquan.com\u002FUBMJMn6	350614145,350614145,349951077,349951077,346965791,346965791,344549330,344549330,336819313,336819313,332671808,332671808,332184159,332184159,329689396,329689396,266108003,266108003,328132832,328132832,
高等教育	多伦多	351894873,351894873,346049678,346049678,338061411,338061411,347011915,347011915,346122954,346122954,343403115,343403115,339384135,339384135,339525331,339525331,48865367,48865367,335530471,335530471,
特殊教育	中国	348105182,348105182,32326226,32326226,278213527,278213527,20756458,20756458,22306097,22306097,33112559,33112559,58452083,58452083,58370394,58370394,31336814,31336814,20082759,20082759,
	
国防军事	北京	349937232,349937232,265648362,265648362,263839752,263839752,26804714,26804714,347285073,347285073,348923546,348923546,348299334,348299334,21030735,21030735,28782104,28782104,19676836,19676836,
计算机软件	绯红	39236372,39236372,65191246,65191246,62221101,62165927,62165927,61789263,61789263,57521196,57521196,54833966,54833966,52385518,52385518,50265706,50265706,50278969,50278969,48990103,48990103,
	Andy	309655046,309655046,
	
资本投资	美国	21997719,21997719,19929151,19929151,19677735,19677735,19897051,19897051,
	会员	58742248,58742248,273968354,273968354,268065793,268065793,268303873,268303873,53359163,53359163,50932073,50932073,47587261,47587261,46943058,46943058,
电子游戏	魔都上海	347489704,347489704,347495742,347495742,347453583,347453583,344615809,344615809,342548080,342548080,339265656,339265656,333672503,333672503,280814833,280814833,327961703,327961703,324921302,324921302,
培训	成都	332684032,332684032,56616040,56616040,318441544,318441544,331399221,331399221,328298332,328298332,327538678,327538678,328512816,328512816,68493292,68493292,21892677,21892677,48320022,48320022,
美容	东京	42049554,42049554,313099082,313099082,312792261,312792261,311509494,311509494,312748279,312748279,311964346,311964346,303683416,303683416,27652145,27652145,267977129,267977129,297965145,297965145,
	知足常乐	350790518,350790518,347503862,347503862,304110962,304110962,338470292,338470292,348830362,348830362,345750361,345750361,338228778,338228778,326555804,326555804,340370954,340370954,330841626,330841626,
电子游戏	上海	65875167,65875167,58607327,58607327,20247779,20247779,23974857,23974857,23829786,23829786,22308401,22308401,22143823,22143823,21174241,21174241,21063697,21063697,20898945,20898945,

互联网	北京	
法律	盐城	339916382,339916382,277873432,277873432,278071458,278071458,266422748,266422748,266301991,266301991,266000439,266000439,265804861,265804861,53507083,53507083,63550287,63550287,62321743,62321743,
艺术娱乐	调色师	264572774,264572774,50575876,50575876,
资本投资	伦敦	63846701,48509984,63846701,31222342,48509984,31222342,56313752,48509984,56313752,61699343,48509984,61699343,19839233,48509984,19839233,39574777,48509984,39574777,52619737,48509984,52619737,51631108,48509984,51631108,50115346,48509984,50115346,48692513,48509984,48692513,
	寒川千代	340516581,340516581,325284393,325284393,292497918,292497918,271934519,271934519,41956859,41956859,346709712,346709712,274885830,274885830,341513520,341513520,288290769,288290769,332872568,332872568,
	知乎电影	344019917,48510028,344019917,333519959,48510028,333519959,341994002,48510028,341994002,342936488,48510028,342936488,
创意艺术	广州市	
互联网	上海	348079217,48510028,348079217,351741173,48510028,351741173,351122226,48510028,351122226,352085186,48510028,352085186,352076986,48510028,352076986,352080473,48510028,352080473,351878598,48510028,351878598,348101584,48510028,348101584,351008278,48510028,351008278,350806549,48510028,350806549,
电子游戏	上海	341413814,48510028,341413814,302883309,48510028,302883309,304624564,48510028,304624564,20549462,48510028,20549462,323037449,48510028,323037449,57561384,48510028,57561384,317072871,48510028,317072871,316415842,48510028,316415842,305965824,48510028,305965824,61054911,48510028,61054911,
	舟山带鱼养殖基地	350068974,350068974,349898069,349898069,348350686,348350686,347011915,347011915,346953646,346953646,330205656,330205656,343380171,343380171,342781494,342781494,340486158,340486158,341025945,341025945,
大宗交易	Penny	29371567,29371567,48886507,48886507,347668696,347668696,345852196,345852196,345568381,345568381,345633832,345633832,345073122,345073122,344754591,344754591,345056581,345056581,20796117,20796117,
	大梦想程序商店	29147727,48510028,29147727,21940510,48510028,21940510,36546814,48510028,36546814,265726340,48510028,265726340,277398226,48510028,277398226,47045516,48510028,47045516,266021832,48510028,266021832,55262852,48510028,55262852,272485925,48510028,272485925,54580383,48510028,54580383,
	广州市	349872638,349872638,340745974,340745974,338904971,338904971,24972957,24972957,286733591,286733591,330140084,330140084,21324597,21324597,327053942,327053942,325011307,325011307,326780069,326780069,
电子游戏	上海	300267643,48509984,300267643,329315479,48509984,329315479,301323770,48509984,301323770,265343815,48509984,265343815,264826607,48509984,264826607,67386025,48509984,67386025,56777908,48509984,56777908,47890965,48509984,47890965,47686557,48509984,47686557,41303504,48509984,41303504,
法律		
金融	亚洲	350234419,48510028,350234419,350369710,48510028,350369710,349339740,48510028,349339740,350780694,48510028,350780694,348861832,48510028,348861832,346895765,48510028,346895765,346696497,48510028,346696497,345707368,48510028,345707368,344713145,48510028,344713145,337581477,48510028,337581477,
机械设备	追风的树叶	61015531,61015531,52157612,52157612,20394372,20394372,21117118,21117118,30362260,30362260,60868140,60868140,30163159,30163159,60110006,60110006,34932457,34932457,61031948,61031948,
环境保护	中国科学技术大学	344094578,344094578,343469809,343469809,327138354,327138354,
	上海	319582963,48510028,319582963,346107332,48510028,346107332,342166062,48510028,342166062,317012455,48510028,317012455,49930654,48510028,49930654,316195740,48510028,316195740,315243399,48510028,315243399,20104593,48510028,20104593,302882000,48510028,302882000,299625105,61113254,48510028,61113254,
互联网	北京	
创意艺术	深圳市	344954093,344954093,324981875,324981875,312769000,312769000,314192065,314192065,312943692,312943692,298094608,298094608,306801956,306801956,275830694,275830694,292022029,292022029,269683905,269683905,
