
电子商务	北京	20340392,20340392,21307917,21307917,20695141,20695141,20479372,20479372,20477142,20477142,20361180,20361180,20319404,20319404,20282614,20282614,20159164,20159164,20133437,20133437,
教育	美国加州	
装饰装潢	成都	33188458,33188458,320810371,320810371,315958918,315958918,21128507,21128507,25832339,25832339,324647270,324647270,29696932,29696932,22556043,22556043,47358550,47358550,328775527,328775527,
	灰灰	20374227,20374227,
创意艺术	北京	346673824,346673824,46372656,46372656,51118341,51118341,24403285,24403285,46152993,46152993,33961740,33961740,37809732,37809732,40245582,40245582,19785007,19785007,22268622,22268622,
	稻香村	34490046,48510028,34490046,350693282,48510028,350693282,39713752,48510028,39713752,348508571,48510028,348508571,308456695,48510028,308456695,306078094,48510028,306078094,299771921,48510028,299771921,346899381,48510028,346899381,336804843,48510028,336804843,302376685,48510028,302376685,
互联网	
	刺猬大学	304838170,48510028,304838170,347938061,48510028,347938061,268961398,48510028,268961398,288290769,48510028,288290769,318628129,48510028,318628129,315012080,48510028,315012080,290543744,48510028,290543744,35953016,48510028,35953016,33635478,48510028,33635478,41088875,48510028,41088875,
	第一反应急救	308375308,48510028,308375308,316482179,48510028,316482179,315713538,48510028,315713538,315717421,48510028,315717421,315712065,48510028,315712065,294428001,48510028,294428001,290573192,48510028,290573192,21237389,48510028,21237389,34643605,48510028,34643605,19760394,48510028,19760394,
餐饮	四川	352231492,352231492,352143972,352143972,351190633,351190633,302479879,302479879,339489489,339489489,348508571,348508571,350823185,350823185,350336215,350336215,349022103,349022103,343141235,343141235,
互联网	上海	350734884,48509984,350734884,347599120,48509984,347599120,59057417,48509984,59057417,350941114,48509984,350941114,347495430,48509984,347495430,350243609,48509984,350243609,349675424,48509984,349675424,348478699,48509984,348478699,348308828,48509984,348308828,53727502,48509984,53727502,
食品饮料业	上海	21738443,48510028,21738443,343850790,48510028,343850790,344865142,48510028,344865142,344788683,48510028,344788683,342272475,48510028,342272475,338376650,48510028,338376650,336253512,48510028,336253512,333463946,48510028,333463946,323400514,48510028,323400514,321107584,48510028,321107584,
民用航空业	广州市	351798864,48509984,351798864,349598228,48509984,349598228,346282105,48509984,346282105,348000596,48509984,348000596,329473987,48509984,329473987,339340250,48509984,339340250,334886900,48509984,334886900,332285306,336692697,48509984,336692697,330165233,48509984,330165233,336119216,48509984,336119216,
教育		351853752,351853752,21866727,21866727,347343309,347343309,265325761,265325761,337037313,337037313,343292107,343292107,54231137,54231137,350861425,350861425,30612971,30612971,55227382,55227382,
装饰装潢	上海市	345685144,48510028,345685144,
	太平洋家居网	295090749,48510028,295090749,284797552,48510028,284797552,270338374,48510028,270338374,279657328,48510028,279657328,276463302,48510028,276463302,63929248,48510028,63929248,274385420,48510028,274385420,38530346,48510028,38530346,57725955,48510028,57725955,278056336,48510028,278056336,
互联网	北京	
	红创意包装设计	35092946,35092946,
高等教育	英国	352473175,48510028,352473175,351920965,48510028,351920965,346862321,48510028,346862321,23448791,48510028,23448791,349870265,48510028,349870265,346198994,48510028,346198994,348916228,48510028,348916228,345282592,48510028,345282592,334189586,48510028,334189586,340516766,48510028,340516766,
	new student	47387826,47387826,63001281,63001281,49031718,49031718,47279914,47279914,40271811,40271811,35196471,35196471,33703677,33703677,26716568,26716568,
保险	北京	28184959,28184959,325475739,325475739,20250619,328006633,328006633,49957227,49957227,321921760,321921760,288490355,288490355,292028360,292028360,23355311,23355311,23563419,23563419,20250619,315930540,315930540,
	
	藩篱	
养老服务	乌苏里斯克	277807298,48509984,277807298,31639400,48509984,31639400,19565754,48509984,19565754,23553937,48509984,23553937,281768686,48509984,281768686,19912844,48509984,19912844,291361863,48509984,291361863,27198493,48509984,27198493,27996454,48509984,27996454,26771121,48509984,26771121,
	投影网	36648039,48510028,36648039,41126368,48510028,41126368,267736806,48510028,267736806,352379871,48510028,352379871,290589288,48510028,290589288,352162100,48510028,352162100,351036264,48510028,351036264,28309568,48510028,28309568,32031040,48510028,32031040,351774748,48510028,351774748,
	华农兄弟	51976252,51976252,275608259,275608259,
互联网	广州市	270883846,270883846,26161562,26161562,266230601,266230601,26784045,26784045,43607087,43607087,20270540,20270540,54244634,54244634,46726145,46726145,27751139,27751139,263909521,263909521,
	
教育	上海	319220336,319220336,44675155,44675155,24852133,24852133,19906791,19906791,23933679,23933679,304543883,304543883,35852799,35852799,57832426,57832426,24725117,24725117,299979848,299979848,
法律	上海市	351779111,48509984,351779111,351118441,48509984,351118441,350655387,48509984,350655387,29861427,48509984,29861427,348350686,48509984,348350686,349120697,48509984,349120697,346897709,48509984,346897709,61427887,48509984,61427887,347354112,48509984,347354112,345411976,48509984,345411976,
互联网	北京	
互联网	上海	
互联网	北京	348029701,48510028,348029701,318496731,48510028,318496731,304499020,
	
互联网	北京	32286048,32286048,349690861,349690861,351399437,351399437,350346078,350346078,343936996,343936996,348318705,348318705,274891133,274891133,345040600,345040600,26049547,26049547,350662445,350662445,
	360安全卫士	349776529,48510028,349776529,24824414,48510028,24824414,348025779,48510028,348025779,337392748,48510028,337392748,336272564,340979343,48510028,340979343,340498260,48510028,340498260,341988588,48510028,341988588,339871216,48510028,339871216,21003494,48510028,21003494,338828058,48510028,338828058,336272564,
	深圳市	284206141,284206141,58503121,58503121,21289752,21289752,27169866,27169866,38632401,38632401,24497666,24497666,21945165,21945165,29269620,29269620,23558504,23558504,
广播电视	南宁市	19749415,19749415,66279601,66279601,64995362,64995362,58315886,58315886,58216986,58216986,57881041,57881041,37672919,37672919,19615646,19615646,55027391,55027391,54844984,54844984,
广播电视	打杂	
	碳云智能	296374184,48510028,296374184,308094956,48510028,308094956,28381521,48510028,28381521,20191226,48510028,20191226,269490332,48510028,269490332,21135078,48510028,21135078,21627935,48510028,21627935,22632481,48510028,22632481,303677011,48510028,303677011,294675877,48510028,294675877,
家具	郑州	350413947,350413947,349036513,349036513,348463992,348463992,346965791,346965791,346024815,346024815,345177084,345177084,341274229,341274229,337024044,337024044,343273016,343273016,343126340,343126340,
	
