
	布朗大学	

	
	ingredient list	320922816,320922816,320503837,320503837,291839248,291839248,279762998,279762998,277930650,277930650,277445401,277445401,276925473,276925473,277014581,277014581,277027405,277027405,276487499,276487499,
体育健身	深圳工作	
水利能源	沈阳	337736701,337736701,311885728,311885728,321078879,321078879,29288818,29288818,320946543,320946543,317838645,317838645,295751948,295751948,309933588,309933588,289548198,289548198,288324648,288324648,
	北京	52507433,52507433,39156929,39156929,39065271,39065271,
咨询分析	贵阳	351916794,48510028,351916794,311979184,48510028,311979184,277132148,48510028,277132148,351316749,48510028,351316749,23163791,48510028,23163791,350200059,48510028,350200059,349631956,48510028,349631956,350675625,48510028,350675625,350031283,48510028,350031283,20390997,48510028,20390997,
	深圳市	29995649,29995649,21348277,21348277,29254265,29254265,34493177,34493177,22055721,22055721,
	莱茵行宫伯爵	348677047,348677047,320070519,320070519,26403698,26403698,50937504,50937504,21982068,21982068,308536601,308536601,27483507,27483507,264371092,264371092,19960534,19960534,37668778,37668778,
	叶辰渊	332265335,332265335,310502414,310502414,314186543,314186543,313303577,313303577,313615527,313615527,313628447,313628447,267422261,267422261,310781797,310781797,307172197,307172197,54369266,54369266,
	动画学术趴	27408778,48510028,27408778,270318303,48510028,270318303,292261412,48510028,292261412,288600338,48510028,288600338,27613735,48510028,27613735,270145832,48510028,270145832,29381197,48510028,29381197,267189851,48510028,267189851,266829489,48510028,266829489,266592243,48510028,266592243,
	混沌大学	20281460,48510028,20281460,22818974,48510028,22818974,321219463,48510028,321219463,19727047,48510028,19727047,318657727,48510028,318657727,321317538,48510028,321317538,306249128,48510028,306249128,23524562,48510028,23524562,19551084,48510028,19551084,21733358,48510028,21733358,
政府		40183780,40183780,342521941,342521941,299806452,299806452,285292342,285292342,278784992,278784992,29295145,29295145,64793823,64793823,65225280,65225280,65225280,64488498,64488498,62309279,62309279,
咨询分析	知乎用户	
出版业	无锡	351817895,351817895,350265965,350265965,345752068,345752068,347375319,347375319,339735417,339735417,346663267,346663267,344456708,344456708,344388707,344388707,345662512,345662512,345165911,345165911,
		
	bad123des	351801813,351801813,343766631,343766631,59058187,59058187,339872847,339872847,332902480,332902480,321730616,321730616,320863933,320863933,319806251,319806251,319306468,319306468,308257526,308257526,
食品饮料业	上海	21738443,48510028,21738443,343850790,48510028,343850790,344865142,48510028,344865142,344788683,48510028,344788683,342272475,48510028,342272475,338376650,48510028,338376650,336253512,48510028,336253512,333463946,48510028,333463946,323400514,48510028,323400514,321107584,48510028,321107584,
高等教育	华盛顿D.C.	286725777,286725777,331917618,331917618,34731415,34731415,332908690,332908690,297726264,297726264,35083230,35083230,54224698,54224698,320534922,320534922,287884477,287884477,64460892,64460892,

	加拿大哲学系疯子	351697208,351697208,351954315,351954315,343892501,343892501,352224014,352224014,352029792,352029792,349550662,349550662,352346267,352346267,298563043,298563043,349522344,349522344,31784351,31784351,
	香港	318573253,318573253,22741172,22741172,53956787,53956787,277161085,277161085,20515695,20515695,19639285,276734803,276734803,273638849,273638849,54387690,54387690,264316211,264316211,61179799,61179799,
	知乎用户	
互联网	北京	
咨询分析	北京	
计算机软件	湾区 (Bay Area)	269149582,48509984,269149582,52568938,48509984,52568938,64216682,48509984,64216682,24673963,48509984,24673963,63252485,48509984,63252485,63319070,48509984,63319070,54710787,48509984,54710787,52570020,48509984,52570020,28945854,48509984,28945854,48961286,48509984,48961286,
	夜凉秋如水	352302135,352302135,352196880,352196880,297764672,297764672,347448236,347448236,350218664,350218664,308840741,308840741,333988036,333988036,26759130,26759130,325025420,325025420,329310490,329310490,
国防军事	闽国 闽都福州	351479341,351479341,351300088,351300088,346435901,346435901,335294125,335294125,321173785,321173785,313660876,313660876,318507519,318507519,316599898,316599898,316728101,316728101,310243699,310243699,
渔业	大好菠萝	328325871,328325871,28329096,28329096,
高等教育	英国	352473175,48510028,352473175,351920965,48510028,351920965,346862321,48510028,346862321,23448791,48510028,23448791,349870265,48510028,349870265,346198994,48510028,346198994,348916228,48510028,348916228,345282592,48510028,345282592,334189586,48510028,334189586,340516766,48510028,340516766,
法律	旧金山 (San Francisco)	29883368,48510028,29883368,286042010,48510028,286042010,276351428,48510028,276351428,287389652,48510028,287389652,20044797,48510028,20044797,53488083,48510028,53488083,63017792,48510028,63017792,36037775,48510028,36037775,59280144,48510028,59280144,59105324,48510028,59105324,
临床医疗		352173424,352173424,350336215,350336215,23155156,23155156,264969963,264969963,315022429,315022429,49357136,49357136,300711724,300711724,328188022,328188022,336816711,336816711,343661594,343661594,
广告	电影	348313105,48509984,348313105,347885799,48509984,347885799,22130480,48509984,22130480,347298428,48509984,347298428,320572797,48509984,320572797,344007724,48509984,344007724,343807402,48509984,343807402,67739607,48509984,67739607,341568969,48509984,341568969,340129878,48509984,340129878,
	爱豆美学公式	317961518,317961518,
互联网	北京市	297726264,48509984,297726264,339495165,48509984,339495165,302242038,48509984,302242038,23900793,48509984,23900793,335092172,48509984,335092172,35186326,48509984,35186326,266233586,48509984,266233586,26290994,48509984,26290994,31149968,48509984,31149968,53675464,48509984,53675464,
	王缺木	50100802,50100802,21182792,21182792,21262958,21262958,22664290,22664290,21051140,21051140,37284137,37284137,51846958,51846958,53754115,53754115,41677539,41677539,52264297,52264297,

	浙江	352512345,352512345,352061495,352061495,352049767,352049767,352173087,352173087,351312408,351312408,350071535,350071535,350410260,350410260,350337097,350337097,343341323,343341323,348915105,348915105,
教育		337849481,48509984,337849481,346851695,48509984,346851695,344516844,48509984,344516844,333998580,48509984,333998580,337738410,48509984,337738410,337054373,48509984,337054373,314196301,48509984,314196301,320825564,48509984,320825564,320463906,48509984,320463906,319541863,48509984,319541863,
互联网	北京	337687279,337687279,320576169,320576169,21187514,316396319,316396319,314984261,314984261,22435048,22435048,296008861,296008861,19766230,19766230,304927212,304927212,313545620,313545620,290543744,290543744,
基础教育	长沙	352056562,352056562,351517438,351517438,350803057,350803057,351079673,351079673,350971727,350971727,350741890,350741890,350130621,350130621,349830993,349830993,348829879,348829879,349209461,349209461,
	清华大学	28027984,28027984,48606451,48606451,26512948,26512948,63333871,63333871,31818264,31818264,62270393,62270393,21007600,21007600,47885144,47885144,38914348,38914348,60807742,60807742,
	曹天元 Capo	
制药	Boston	347558369,48510028,347558369,30292182,48510028,30292182,344499872,48510028,344499872,339153983,48510028,339153983,313434500,48510028,313434500,339561035,48510028,339561035,278360772,48510028,278360772,312747301,48510028,312747301,313093861,48510028,313093861,22698363,48510028,22698363,
广播电视	北京	351848732,351848732,268009004,268009004,343685354,343685354,342812810,342812810,333173814,333173814,326441845,326441845,20535575,20535575,21638340,21638340,23429903,23429903,61917117,61917117,
法律	上海市	351779111,48509984,351779111,351118441,48509984,351118441,350655387,48509984,350655387,29861427,48509984,29861427,348350686,48509984,348350686,349120697,48509984,349120697,346897709,48509984,346897709,61427887,48509984,61427887,347354112,48509984,347354112,345411976,48509984,345411976,
电子游戏	上海	351089498,351089498,351725547,351725547,351976108,351976108,351509783,351509783,351224378,351224378,350959281,350959281,34952657,34952657,350552622,350552622,349328758,349328758,349945259,349945259,
电子游戏	上海	352473175,48510028,352473175,40215899,48510028,40215899,352299328,48510028,352299328,348003746,48510028,348003746,345099951,48510028,345099951,35659389,48510028,35659389,283762516,48510028,283762516,352077900,48510028,352077900,352103403,48510028,352103403,67473950,48510028,67473950,
互联网	广州市	54530226,54530226,54046373,54046373,53854511,53854511,46956459,46956459,52862674,52862674,46640133,46640133,46209216,46209216,41817907,41817907,40458718,40458718,40396285,40396285,
互联网	北京	348029701,48510028,348029701,318496731,48510028,318496731,304499020,
计算机硬件	知乎用户	
	ccknowsnothing	320758772,320758772,
	科技美学	345385657,48510028,345385657,330298350,48510028,330298350,344295125,48510028,344295125,342158751,48510028,342158751,324419036,48510028,324419036,316118431,48510028,316118431,319644966,48510028,319644966,321575519,48510028,321575519,320825895,48510028,320825895,321625669,48510028,321625669,
	人事星球	26856821,48510028,26856821,20983669,48510028,20983669,23133674,48510028,23133674,41358923,48510028,41358923,49272080,48510028,49272080,52730344,48510028,52730344,281007745,48510028,281007745,19991598,48510028,19991598,31369774,48510028,31369774,21170044,48510028,21170044,
	邪典千尸屋	330442450,330442450,329527299,329527299,314373994,314373994,309916481,309916481,309244770,309244770,309589997,309589997,309886700,309886700,307124636,307124636,308000042,308000042,297055854,297055854,
	知乎用户	
	高等游民	347982931,347982931,345471945,345471945,343661811,343661811,336542979,336542979,25388573,25388573,21796777,21796777,38967083,38967083,35252562,35252562,312126504,312126504,22213812,22213812,
	Francesca	351667348,351667348,351798864,351798864,19583219,19583219,350636234,350636234,351782671,351782671,323884966,323884966,40669044,40669044,350636545,350636545,33591602,33591602,350029304,350029304,
	嘉兴	
电子游戏	游戏前端	38842804,38842804,32296009,32296009,30820505,30820505,31079945,31079945,27489664,27489664,
	Meowth	
	龙鸣	22640590,22640590,311589573,311589573,349609983,349609983,347329810,347329810,275704650,275704650,21648720,21648720,348511294,348511294,263978113,263978113,323846763,323846763,21740649,21740649,
出版业	安定医院在德胜门II	352456948,352456948,31053840,31053840,352385513,352385513,352205134,352205134,350294008,350294008,273704915,273704915,25869262,25869262,351537431,351537431,351646498,351646498,351431356,351431356,
渔业		67408161,67408161,310371697,310371697,323144008,323144008,302865152,302865152,275297630,275297630,300594355,300594355,298187212,298187212,294699422,294699422,267368899,267368899,287204503,287204503,
	知乎用户	
互联网	杭州	58498720,58498720,26297181,26297181,60288863,60288863,27029625,27029625,58133741,58133741,20102432,20102432,20469480,20469480,21033987,21033987,19866127,19866127,
	忧国少女骑士团	52652398,52652398,51662278,51662278,
		
图书馆	北京大学	
	郑州	352171277,352171277,351843957,351843957,351900452,351900452,351502789,351502789,350788959,350788959,23713916,23713916,345953564,345953564,350857182,350857182,350067638,350067638,49180762,49180762,
