
金融	杭州	19847154,48510028,19847154,20841434,48510028,20841434,349500423,48510028,349500423,21659989,48510028,21659989,31182140,48510028,31182140,56235877,48510028,56235877,53129182,48510028,53129182,322831149,48510028,322831149,321228652,48510028,321228652,35163926,48510028,35163926,
制造加工	中国	55525149,55525149,341509758,341509758,60269493,60269493,310011363,310011363,295927388,295927388,267069832,267069832,62302182,62302182,27776546,27776546,60725976,60725976,57920353,57920353,
	北京市	
		
互联网	
	智车科技	351542596,48510028,351542596,350807820,48510028,350807820,338929023,48510028,338929023,344393800,48510028,344393800,347517940,48510028,347517940,345720052,48510028,345720052,328728964,48510028,328728964,323076627,48510028,323076627,294525127,48510028,294525127,314984356,48510028,314984356,
	六六直租	350879453,48510028,350879453,346053053,48510028,346053053,342962863,48510028,342962863,341659369,48510028,341659369,340808054,48510028,340808054,327206053,48510028,327206053,329538713,48510028,329538713,329042721,48510028,329042721,328674140,48510028,328674140,328701967,48510028,328701967,
	约读书房	23025382,48510028,23025382,322546643,48510028,322546643,19962291,48510028,19962291,302402544,48510028,302402544,20917923,48510028,20917923,19722388,48510028,19722388,32256324,48510028,32256324,19997057,48510028,19997057,20809974,48510028,20809974,321418360,48510028,321418360,
	BreezeDeus	
互联网	深圳市	326511036,48510028,326511036,319371540,48510028,319371540,331904582,48510028,331904582,
互联网		
	一条罗非鱼	339593170,339593170,30498591,30498591,287708485,287708485,284049059,284049059,281967071,281967071,270502278,270502278,269067658,269067658,265764157,265764157,265463213,265463213,265203640,265203640,
	梅赛德斯-奔驰	31524027,48510028,31524027,265781540,48510028,265781540,306809846,48510028,306809846,41558555,48510028,41558555,
互联网		
高新科技	旧金山湾区	263898053,263898053,286094704,286094704,282096099,282096099,280900876,280900876,57973656,57973656,66272949,66272949,272134233,272134233,265709495,265709495,264872556,264872556,264089895,264089895,
食品饮料业	上海	21738443,48510028,21738443,343850790,48510028,343850790,344865142,48510028,344865142,344788683,48510028,344788683,342272475,48510028,342272475,338376650,48510028,338376650,336253512,48510028,336253512,333463946,48510028,333463946,323400514,48510028,323400514,321107584,48510028,321107584,
医疗器材	北京工作	
	新加坡	
通信	肖cheer	61878209,61878209,
金融		342169082,342169082,342422310,342422310,342296473,342296473,342349461,342349461,340500727,340500727,340424050,340424050,266234979,266234979,337205174,337205174,336385085,336385085,335654004,335654004,
科研	少司命	346999432,48510028,346999432,291597382,48510028,291597382,52579481,48510028,52579481,338619329,48510028,338619329,334681627,48510028,334681627,332903563,48510028,332903563,268218579,48510028,268218579,332837918,48510028,332837918,329510875,48510028,329510875,301668691,48510028,301668691,
互联网	阿里巴巴集团	346243406,346243406,336418328,336418328,310301027,310301027,65631231,65631231,58427621,58427621,47801597,47801597,49103314,49103314,52271029,52271029,47744216,47744216,52089814,52089814,
制药	上海	320604327,320604327,
非营利组织	深圳市	39917906,39917906,296485788,296485788,350940640,350940640,351782671,351782671,350565474,350565474,22259244,22259244,277993916,277993916,38211875,38211875,345864294,345864294,65389861,65389861,
金融	New York City	306897687,306897687,303137080,303137080,295880490,295880490,294349578,294349578,287067514,287067514,291346183,291346183,27309336,27309336,286992556,286992556,287735058,287735058,21407266,21407266,
电子商务	深圳市	352183679,352183679,351983632,351983632,352359900,352359900,352360521,352360521,352360967,352360967,352466973,352466973,350755465,350755465,350821850,350821850,351556450,351556450,351398131,351398131,
计算机软件	上海	333165246,333165246,34808832,34808832,327624530,326926486,327624530,327624530,40577512,40577512,267230043,267230043,264090022,264090022,68099193,68099193,30814779,30814779,66045473,66045473,65077539,65077539,
科研	西安	338872631,48510028,338872631,39496448,48510028,39496448,351148107,48510028,351148107,337670520,48510028,337670520,26519773,48510028,26519773,350787653,48510028,350787653,28878205,48510028,28878205,56243371,48510028,56243371,348515819,48510028,348515819,347066022,48510028,347066022,
进出口贸易	杨惠	47463477,47463477,31276925,31276925,33971576,33971576,33607926,33607926,29038966,29038966,29064178,29064178,29177554,29177554,28319005,28319005,28049735,28049735,24851438,24851438,

	匹兹堡	268795901,268795901,50424115,50424115,40148083,40148083,36747987,36747987,23306615,23306615,
科研	香港	277132148,48510028,277132148,304335386,48510028,304335386,351557671,48510028,351557671,351646498,48510028,351646498,344397165,48510028,344397165,25215555,346282074,351341759,48510028,351341759,25215555,48510028,25215555,346282074,350745322,48510028,350745322,346282074,265413762,48510028,265413762,27018289,48510028,27018289,
计算机软件	北京	
	
互联网	北京	337687279,337687279,320576169,320576169,21187514,316396319,316396319,314984261,314984261,22435048,22435048,296008861,296008861,19766230,19766230,304927212,304927212,313545620,313545620,290543744,290543744,
	鼻甲再生	322369235,322369235,302475459,302475459,302487028,302487028,302627663,302627663,294000801,294000801,268857535,268857535,268496040,268496040,
	美团技术团队	283272958,48510028,283272958,23312621,48510028,23312621,55556079,48510028,55556079,37116938,48510028,37116938,24558375,48510028,24558375,53274552,48510028,53274552,20870410,48510028,20870410,47987341,48510028,47987341,48487733,48510028,48487733,
计算机软件	
	松鼠会Sheldon	349697452,349697452,349548263,349548263,320209695,320209695,263711126,263711126,53951772,53951772,40335759,40335759,54109076,54109076,26773539,26773539,20579037,20579037,20044748,20044748,
	乌托邦	351429932,351429932,348110023,348110023,
	曹天元 Capo	
互联网	北京	346999432,346999432,340386428,340386428,339266482,339266482,342016897,342016897,339620495,339620495,337543590,337543590,337906349,337906349,337251486,337251486,310186247,310186247,335057545,335057545,
互联网	知乎用户	
高等教育	清凉山水利高专	39294467,39294467,290991582,290991582,51462121,51462121,270782597,270782597,268679446,268679446,49240753,49240753,268687773,268687773,268207822,268207822,24388013,24388013,267021714,267021714,
互联网		
互联网	北京	348029701,48510028,348029701,318496731,48510028,318496731,304499020,
法律	法律	
	人事星球	26856821,48510028,26856821,20983669,48510028,20983669,23133674,48510028,23133674,41358923,48510028,41358923,49272080,48510028,49272080,52730344,48510028,52730344,281007745,48510028,281007745,19991598,48510028,19991598,31369774,48510028,31369774,21170044,48510028,21170044,
	皮光明	61803539,61803539,24322387,24322387,19732473,19732473,24723042,24723042,20019700,20019700,27044515,27044515,
	SME	
	西南财经大学	
互联网	北京	24242117,24242117,24389300,24389300,24288900,24288900,23492270,23492270,20623035,20623035,19947285,19947285,19561198,19561198,19557613,19557613,
高新科技	深圳市	48163604,48163604,22056195,22056195,30805639,30805639,
渔业		67408161,67408161,310371697,310371697,323144008,323144008,302865152,302865152,275297630,275297630,300594355,300594355,298187212,298187212,294699422,294699422,267368899,267368899,287204503,287204503,
互联网	蒜媒体	
计算机软件	Felix Zhang	
互联网	野狼獾	351659568,351659568,347533056,347533056,340957512,340957512,304290058,304290058,305348968,305348968,346456285,346456285,346688271,346688271,265169842,265169842,265787098,265787098,339494002,339494002,
计算机软件	北京市通州区	
互联网	北京	344191407,344191407,307235354,307235354,305583541,305583541,302574512,302574512,281548989,281548989,276102271,276102271,277094922,277094922,274315751,274315751,268966483,268966483,57848662,57848662,
计算机软件	清华大学电子系	268994057,268994057,313092108,313092108,298675492,298675492,39247525,39247525,277497549,277497549,267655701,267655701,263465852,263465852,40562975,40562975,36925599,36925599,62149946,62149946,
	电气工程师	352321760,48509984,352321760,351918727,48509984,351918727,352374275,48509984,352374275,352200405,48509984,352200405,266836494,48509984,266836494,351046928,48509984,351046928,351875122,48509984,351875122,350768129,48509984,350768129,351967113,48509984,351967113,351919585,48509984,351919585,
	知乎求职	
	美国	351823377,351823377,351165549,351165549,350315773,350315773,265157104,265157104,349926416,349926416,350331521,350331521,341415289,341415289,349617188,349617188,348734559,348734559,348646858,348646858,
计算机软件	宾夕法尼亚州	346868860,48509984,346868860,352507775,48509984,352507775,352326297,48509984,352326297,348565021,48509984,348565021,351744551,48509984,351744551,349737758,48509984,349737758,347881110,48509984,347881110,349641348,48509984,349641348,349131207,48509984,349131207,348782653,48509984,348782653,
	李十九	
	长尾科技	36766702,36766702,38510046,38510046,56213196,56213196,324737835,324737835,63058681,63058681,28146336,28146336,303694178,303694178,299741613,299741613,268137136,268137136,22327933,22327933,
科研	北京	347604012,347604012,58808739,58808739,349568449,349568449,297122707,297122707,350091132,350091132,349192039,349192039,349348788,349348788,320043661,320043661,45694301,45694301,35745990,35745990,
	织夏	329299272,329299272,269314600,269314600,268144482,268144482,62081344,62081344,27534032,27534032,
互联网	哈尔滨工业大学	333490251,333490251,310814043,310814043,298711672,298711672,265831012,265831012,265812264,265812264,51059571,51059571,52042826,52042826,48926790,48926790,43595623,43595623,43502337,43502337,
水利能源	北京	
政府	痕迹检验师	60346605,60346605,44625793,44625793,60309844,60309844,37418809,37418809,59634812,59634812,30147821,30147821,54103578,54103578,59443868,59443868,27671276,27671276,60208055,60208055,
科研	日本	350292725,48510028,350292725,350294008,48510028,350294008,350070973,48510028,350070973,347405494,48510028,347405494,292443025,48510028,292443025,343396567,48510028,343396567,22807493,48510028,22807493,22265672,48510028,22265672,294544783,48510028,294544783,24171042,48510028,24171042,
渔业	简单的人形	
互联网	baskice	307382988,307382988,307286569,307286569,304955806,304955806,46589562,46589562,303771456,303771456,304152523,304152523,305476817,305476817,306718007,306718007,305858050,305858050,64079932,64079932,
	牛客竞赛	
信息传媒	北京	292807043,292807043,
	中南大学	277709892,277709892,276279151,276279151,44343060,44343060,263509237,263509237,267219198,267219198,268385825,268385825,268207822,268207822,35255031,35255031,68005130,68005130,53168832,53168832,
