

房地产	烟台	
资本投资		
	盖夫人	325225184,325225184,320013043,320013043,305910191,305910191,288974962,288974962,274578282,274578282,291467383,291467383,274709384,274709384,266102354,266102354,65665131,65665131,65633604,65633604,

	莱茵行宫伯爵	348677047,348677047,320070519,320070519,26403698,26403698,50937504,50937504,21982068,21982068,308536601,308536601,27483507,27483507,264371092,264371092,19960534,19960534,37668778,37668778,
渔业	某垫底211	
	知乎用户	
	奥斯托洛夫茨基	26569099,26569099,312279026,312279026,292390133,292390133,278298391,278298391,349658287,349658287,349414458,349414458,342285861,342285861,349131207,349131207,347787702,347787702,340612123,340612123,
互联网	北京	320775099,320775099,320415943,320415943,290813384,290813384,294121540,294121540,37127489,37127489,67781460,67781460,67572989,67572989,67726414,67726414,40984328,40984328,30445324,30445324,
	深圳市	351108862,351108862,345413723,345413723,344780658,344780658,343633553,343633553,338301661,338301661,339902008,339902008,339804317,339804317,338801832,338801832,337346535,337346535,336662542,336662542,
环境保护	天津	351717439,351717439,349568449,349568449,301748411,301748411,340233689,340233689,339266482,339266482,318446360,318446360,24479518,24479518,314619499,314619499,311378291,311378291,315207108,315207108,
政府		40183780,40183780,342521941,342521941,299806452,299806452,285292342,285292342,278784992,278784992,29295145,29295145,64793823,64793823,65225280,65225280,65225280,64488498,64488498,62309279,62309279,
科研	加州大学戴维斯分校 (UC Davis)	315009822,315009822,59676950,59676950,58037922,58037922,47667233,47667233,41280960,41280960,36708113,36708113,35967960,35967960,35796410,35796410,35110863,35110863,35561222,35561222,
科研	广州市	343303414,343303414,338071115,338071115,333235334,333235334,329656536,329656536,328257768,328257768,329449932,329449932,328721969,328721969,328257581,328257581,327910121,327910121,327886910,327886910,
科研	Austin. TX. USA	351391239,48510028,351391239,350183787,48510028,350183787,265130473,48510028,265130473,347550597,48510028,347550597,348515847,48510028,348515847,346724319,48510028,346724319,347733161,48510028,347733161,34881132,48510028,34881132,347209098,48510028,347209098,347057268,48510028,347057268,
	枪骑士	64736232,64736232,347166437,347166437,346625869,346625869,346601610,346601610,340122227,340122227,345960189,345960189,344435850,344435850,344110461,344110461,344921949,344921949,343783452,343783452,
非营利组织	大理	
艺术娱乐	开封	351869296,351869296,351289604,351289604,350336343,350336343,347130257,347130257,345221323,345221323,345736914,345736914,345735147,345735147,343154248,343154248,339977319,339977319,338119609,338119609,
