
互联网	北京	36996031,36996031,351718684,351718684,344663264,344663264,347424469,347424469,349852529,349852529,341901236,341901236,349944053,349944053,304468729,304468729,27136527,27136527,329431229,329431229,
	函数式编程	
	真力 GENELEC	306426176,48510028,306426176,19840256,48510028,19840256,45435121,48510028,45435121,264450497,48510028,264450497,20341243,48510028,20341243,
	新京报书评周刊	352173424,352173424,344019917,344019917,351179285,351179285,350676961,350676961,20031184,20031184,350038769,350038769,25851256,25851256,27668214,27668214,36329740,36329740,346753229,346753229,
高新科技	深圳市	
互联网	冲田总悟	328571237,328571237,352171277,352171277,351893238,351893238,350547184,350547184,351693712,351693712,351525979,351525979,351542747,351542747,351508151,351508151,351224378,351224378,350908758,350908758,
汽车	贵阳	60725312,60725312,37616118,37616118,30277997,30277997,35510603,35510603,29096435,29096435,30621558,30621558,26806586,26806586,
	混沌大学	20281460,48510028,20281460,22818974,48510028,22818974,321219463,48510028,321219463,19727047,48510028,19727047,318657727,48510028,318657727,321317538,48510028,321317538,306249128,48510028,306249128,23524562,48510028,23524562,19551084,48510028,19551084,21733358,48510028,21733358,
电子游戏	永州	352361530,352361530,350706759,350706759,335183322,335183322,352173424,352173424,352116978,352116978,352076986,352076986,351900452,351900452,350868589,350868589,351525979,351525979,351508151,351508151,
博彩	
	bad123des	351801813,351801813,343766631,343766631,59058187,59058187,339872847,339872847,332902480,332902480,321730616,321730616,320863933,320863933,319806251,319806251,319306468,319306468,308257526,308257526,
	沈听雪	266464619,266464619,37471032,37471032,59737528,59737528,41576507,41576507,27191397,27191397,30236030,30236030,34623080,34623080,264137709,264137709,29632076,29632076,34817598,34817598,
	美国	

资本投资	带头大哥	31160385,31160385,297452172,297452172,25670119,25670119,288688040,288688040,334316502,334316502,263474432,263474432,271847734,271847734,34200652,34200652,57196316,57196316,31905410,31905410,
	
	北京	280018232,280018232,29673320,29673320,55684451,55684451,58616469,58616469,64702498,64702498,62395634,62395634,62038689,62038689,61022374,61022374,47426417,47426417,61853050,61853050,
互联网	北京	26965172,26965172,37559307,37559307,30835066,30835066,281271203,281271203,266105379,266105379,27513493,27513493,40358478,40358478,274181549,274181549,274857343,274857343,278951302,278951302,
出版业	汉城	352001523,352001523,
证券投资	山东菏泽	349229299,349229299,326133011,326133011,350965036,350965036,350694458,350694458,350695220,350695220,294536369,294536369,350637016,350637016,50981100,50981100,348303751,348303751,350326810,350326810,
互联网	北京市	297726264,48509984,297726264,339495165,48509984,339495165,302242038,48509984,302242038,23900793,48509984,23900793,335092172,48509984,335092172,35186326,48509984,35186326,266233586,48509984,266233586,26290994,48509984,26290994,31149968,48509984,31149968,53675464,48509984,53675464,
