
种植业	春过雪消	352256691,352256691,351911584,351911584,349776045,349776045,46817892,349503632,349503632,37442854,37442854,346978412,346978412,344875519,344875519,342428705,342428705,339946522,339946522,333753556,333753556,
特殊教育		277810463,277810463,276488630,276488630,51961786,51961786,275433741,275433741,48268466,48268466,65273116,65273116,270858386,270858386,271022199,271022199,276052326,276052326,26985993,26985993,
	美国	31380152,48510028,31380152,326509588,48510028,326509588,324473155,48510028,324473155,302057512,48510028,302057512,315213793,48510028,315213793,303671507,48510028,303671507,29135426,48510028,29135426,300255067,48510028,300255067,286861464,48510028,286861464,20167901,48510028,20167901,
	首都经济贸易大学	275252582,275252582,351300910,351300910,345434774,345434774,340936453,340936453,346385107,346385107,49432258,49432258,315917850,315917850,348009204,348009204,345593418,345593418,275692465,275692465,
	北京	63261061,63261061,61316372,61316372,60177057,60177057,54166629,54166629,26980862,26980862,41365485,41365485,22741702,22741702,29342383,29342383,26859195,26859195,35487017,35487017,
	北京	343647357,343647357,300735799,300735799,316521164,316521164,20583251,20583251,306084323,306084323,34378366,34378366,304690316,304690316,304647978,304647978,301803268,301803268,304106746,304106746,
计算机软件	Senior Software Architect	23913984,48509984,23913984,347424469,48509984,347424469,297352315,48509984,297352315,338544101,48509984,338544101,344293653,48509984,344293653,327000131,48509984,327000131,283922633,48509984,283922633,341560726,48509984,341560726,347495742,48509984,347495742,26190832,48509984,26190832,
房地产	成都	350828919,350828919,351508202,351508202,349898069,349898069,349545595,349545595,349505344,349505344,347440504,347440504,349192039,349192039,348172989,348172989,52127140,52127140,278594044,278594044,
创意艺术	厦门	38853163,38853163,51974238,51974238,21677411,21677411,24329745,24329745,61028170,61028170,27857127,27857127,22786718,22786718,33602523,33602523,25359922,25359922,20874441,20874441,
互联网	大阪	316772639,316772639,306167942,306167942,36144261,36144261,293672914,293672914,277390104,277390104,29636826,29636826,28423165,28423165,265986345,265986345,23089497,23089497,20450707,20450707,
造纸业	最快的男人	347790285,347790285,329544266,329544266,286779039,286779039,287656023,287656023,285191760,285191760,277214294,277214294,36498556,36498556,267651077,267651077,264957828,264957828,264111204,264111204,
高等教育	圣洛伦索-德埃尔埃斯科里亚尔	344356939,48510028,344356939,342059403,48510028,342059403,342112234,48510028,342112234,340140889,48510028,340140889,314971357,48510028,314971357,340230896,48510028,340230896,314282508,48510028,314282508,342364237,48510028,342364237,266556471,48510028,266556471,284634678,48510028,284634678,
金融	优比特	327783956,327783956,325818468,325818468,313568576,313568576,313414384,313414384,311257121,311257121,300648528,300648528,304343307,304343307,299741613,299741613,289122360,289122360,22090228,22090228,
	LinkedIn领英中国	290003248,48510028,290003248,313622793,48510028,313622793,351334782,48510028,351334782,27201150,48510028,27201150,347869019,48510028,347869019,21158801,48510028,21158801,307264057,48510028,307264057,293390085,48510028,293390085,24981270,48510028,24981270,284528244,48510028,284528244,
互联网	北京	25694237,25694237,335827210,335827210,334182992,334182992,352391599,352391599,33259306,33259306,22820092,22820092,264329668,264329668,346178270,346178270,351133593,351133593,351591093,351591093,
房地产	北京	339733362,339733362,352185941,352185941,343326783,343326783,352115462,352115462,344725183,344725183,288237764,288237764,349980330,349980330,349104542,349104542,24209782,24209782,333731819,333731819,
互联网	上海	352108632,352108632,321452698,321452698,336877457,336877457,310799820,310799820,337264493,337264493,63894266,63894266,47908341,47908341,326472498,326472498,266090769,266090769,323480330,323480330,
	Eleven	311310573,311310573,21902017,21902017,
互联网		
	温柔半仙儿	275359100,275359100,23733875,23733875,298749931,298749931,276481621,276481621,267782048,267782048,24560066,24560066,35113772,35113772,29538902,29538902,21672013,293356522,293356522,266137915,266137915,
	柚冷淡	27910572,27910572,284666658,284666658,39677202,39677202,50734809,50734809,65650970,65650970,51663983,51663983,33593693,33593693,64569207,64569207,60992239,60992239,23321547,23321547,
互联网		298843703,298843703,27006591,27006591,20353433,20353433,20250938,20250938,49658622,49658622,50646408,50646408,28460608,28460608,41342545,41342545,27384380,27384380,28142056,28142056,
教育	北京	301438193,301438193,60639226,60639226,293215824,293215824,65870582,65870582,65814000,65814000,34576612,34576612,
互联网	昆明	
	
	知乎用户	
	suckaapu	
互联网	北京	40315645,40315645,346024815,346024815,322175199,322175199,19851528,19851528,324720000,324720000,310186247,310186247,333022816,333022816,277221676,277221676,316062439,316062439,63894266,63894266,
互联网	北京	327398945,327398945,350675490,350675490,347761332,347761332,344546627,344546627,59028311,59028311,53984755,53984755,19638296,19638296,60798516,60798516,41884637,41884637,320766499,320766499,
	谭卓	286290165,48510028,286290165,20424002,48510028,20424002,276620696,48510028,276620696,

体育健身	北京	263566160,263566160,39869142,39869142,47463477,47463477,22467220,22467220,22753039,22753039,60329096,60329096,40241431,40241431,55762734,55762734,36380091,36380091,20687290,20687290,
	纯黑	279093834,279093834,279353170,279353170,279354639,279354639,278938929,278938929,278769295,278769295,278593118,278593118,278631545,278631545,29923236,29923236,278426248,278426248,278418703,278418703,
	公路商店ontheroadstore	303147079,48510028,303147079,264236078,48510028,264236078,56557670,48510028,56557670,38449302,48510028,38449302,36659370,48510028,36659370,40456525,48510028,40456525,
	李遥岑	19647535,19647535,48791963,48791963,22877738,22877738,268315465,268315465,36226425,36226425,21135451,21135451,53905330,53905330,60921684,60921684,60542286,60542286,64912191,64912191,
互联网	重庆	309817716,309817716,20259887,20259887,27892718,27892718,30401879,30401879,20353433,20353433,52313037,52313037,36272656,36272656,29323726,29323726,34839274,34839274,23297105,23297105,
教育	北京	
